,id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,qa_flags,exclude_reason
1170,2314412,L_61297152441,61297152441,Burwood Food Express,NSW,Burwood,42 Railway Parade Burwood NSW 2134,F&B,Others,Food,,
1171,2314413,L_61297153939,61297153939,Burwood Seafood,NSW,Burwood,115 Burwood Road Burwood NSW 2134,F&B,Others,Food,,
1172,2314415,L_61297166770,61297166770,Proqual International Trading PTY LTD,NSW,Ashfield,Shop 4 40-42A Hercules Street Ashfield NSW 2131,F&B,Others,Food,,
1173,2314416,L_61297181068,61297181068,Mc Donald's Family Restaurant,NSW,Campsie,238 Beamish Street Campsie NSW 2194,F&B,Dine-in Restaurant,Restaurant,,
1174,2314417,L_61297185137,61297185137,Campsie Halal Meats,NSW,Campsie,Canterbury Road Campsie NSW 2194,F&B,Others,Food,,
1175,2314418,L_61297187132,61297187132,Asawon Restaurant,NSW,Campsie,179 Beamish Street Campsie NSW 2194,F&B,Dine-in Restaurant,Restaurant,,
1176,2314419,L_61297188388,61297188388,Katak Fook Supermarket Pty Ltd,NSW,Campsie,232 Beamish Street Campsie NSW 2194,F&B,Others,Food,,
1177,2275385,L_61292810302,(02) 9281 0302,The Magic Image,NSW,Haymarket,"Haymarket NSW 2000, Australia",Others,Others,Wedding venue,phone:local number,
1178,2275386,L_61285502538,(02) 8550 2538,Stone & Chalk Tech Central,NSW,Haymarket,"Level 1/477 Pitt St, Haymarket NSW 2000, Australia",Others,Others,Business center,phone:local number,
1179,2275387,L_611300465442,01300465442,Holi Festival Sydney,NSW,Sydney,"11 Harbour St, Sydney NSW 2000, Australia",Others,Others,Event venue,phone:local number,
1180,2275389,L_61283188888,(02) 8318 8888,"Meriton Suites Campbell Street, Sydney",NSW,Haymarket,"6 Campbell St, Haymarket NSW 2000, Australia",Others,Hotel / Motel / Accommodation,Hotel / Motel / Accommodation,phone:local number,
1181,2275394,L_61394281748,(03) 9428 1748,Nutrano,NSW,Sydney,"Level 5/1 York St, Sydney NSW 2000, Australia",Others,Others,Farm,phone:local number,
1182,2275396,L_61413624171,0413 624 171,Kaz Tower,NSW,Sydney,"273 Sussex St, Sydney NSW 2000, Australia",Others,Others,Children's theater,phone:local number,
1183,2275397,L_61295173382,(02) 9517 3382,DiaoYuTai Australia,NSW,Sydney,"Suit 2 Level 7/428 George St, Sydney NSW 2000, Australia",Others,Others,Guest house,phone:local number,
1184,2314420,L_61297198030,61297198030,Gardlock Rigging Pty Ltd,NSW,Drummoyne,12 Alexandra Street Drummoyne NSW 2047,F&B,Others,Food,,
1185,2275398,L_61483281707,0483 281 707,Ruyee Pty Ltd,NSW,Homebush West,"159 Arthur St, Homebush West NSW 2140, Australia",Others,Others,Others,phone:local number,
1186,2275400,L_61424990894,0424 990 894,Encanto,NSW,Homebush West,"Unit I 113 81/86 Courallie Ave, Homebush West NSW 2140, Australia",Others,Government / Utility Services,Children's party service,phone:local number,
1187,2275403,L_61426166095,0426 166 095,Home Australia,NSW,Homebush West,"Unit 15/17-19 Henley Rd, Homebush West NSW 2140, Australia",Others,Others,Apartment building,phone:local number,
1188,2275409,L_61280051230,(02) 8005 1230,CODEDB,NSW,Homebush,"30 The Crescent, Homebush NSW 2140, Australia",Others,Others,Website designer,phone:local number,
1189,2314421,L_61297212420,61297212420,Profood Australia,NSW,Sydney,10 Straits Avenue 2142 Sydney - South Granville,Retail,Grocery / Convenience Store,Groceries,,
1190,2314425,L_61297245674,61297245674,Le's Butcher,NSW,Cabramatta,2 Arthur Street Cabramatta NSW 2166,F&B,Others,Food,,
1191,2314426,L_61297253808,61297253808,Village Lunch Shop The,NSW,Wetherill Park,Shop 35/ 272 Victoria Street Wetherill Park NSW 2164,Retail,Others,Store,,
1192,2314427,L_61297254364,61297254364,Maurizio's Italian Restaurant,NSW,Wetherill Park,1183- 1185 The Horsley Drv Wetherill Park NSW 2164,F&B,Dine-in Restaurant,Restaurant,,
1193,2314429,L_61297257103,61297257103,Elba Foods Bread Sticks Manufacturers,NSW,Chipping Norton,Unit 11 18 Alfred Road Chipping Norton NSW 2170,F&B,Others,Food,,
1194,2314430,L_61297257979,61297257979,Fino's Restaurant,NSW,Fairfield,366 The Horsley Drive Fairfield NSW 2165,F&B,Dine-in Restaurant,Restaurant,,
1195,2275416,L_61294856740,(02) 9485 6740,Hornsby Drug Alcohol & Gambling Service,NSW,Hornsby,"Building 51/4 Lowe Rd, Hornsby NSW 2077, Australia",Others,Others,Addiction treatment center,phone:local number,
1196,2275417,L_61435112324,0435 112 324,Yi Qi Acupuncture Hornsby Clinic,NSW,Hornsby,"Suite 1, Level 1/32-34 Florence St, Hornsby NSW 2077, Australia",Beauty & Wellness,Spa & Massage,Acupuncture clinic,phone:local number,
1197,2275418,L_61457509448,0457 509 448,Mango Dance Studio,NSW,Hornsby,"Hornsby 247 Gym, 100-102 George St, Hornsby NSW 2077, Australia",Professional Services,Education & Training,Dance school,phone:local number,
1198,2275419,L_61294771212,(02) 9477 1212,Hornsby Family Dental Care,NSW,Hornsby,"Suite 4/ Level 2/32-34 Florence St, Hornsby NSW 2077, Australia",Others,Others,Medical & Dental,phone:local number,
1199,2314432,L_61297263616,61297263616,Villawood Senior Citizens Food Service,NSW,Villawood,"PO Box 143 VILLAWOOD, NSW 2163 Villawood Rd VILLAWOOD NSW 2163",F&B,Others,Food,,
1200,2314433,L_61297264611,61297264611,Hovilai Foods,NSW,Cabramatta,117 John Street Cabramatta NSW 2166,F&B,Others,Food,,
1201,2314434,L_61297264666,61297264666,Villawood Coffee Lounge,NSW,Villawood,217 Miller Road Villawood NSW 2163,F&B,Dine-in Restaurant,Restaurant,,
1202,2314435,L_61297265470,61297265470,Mini Hong Kong Takeaway,NSW,Fairfield,40 Station Street Fairfield NSW 2165,F&B,Dine-in Restaurant,Restaurant,,
1203,2314436,L_61297265896,61297265896,TAN Hung Meats,NSW,Cabramatta,48 Hill Street Cabramatta NSW 2166,F&B,Others,Food,,
1204,2314437,L_61297275443,61297275443,J & M Take Away,NSW,Fairfield,203 The Boulevarde Fairfield NSW 2165,F&B,Dine-in Restaurant,Restaurant,,
1205,2275421,L_61294762422,(02) 9476 2422,Hornsby Sports Physiotherapy and Orthopaedic Centre,NSW,Hornsby,"20/14 Edgeworth David Ave, Hornsby NSW 2077, Australia",Others,Others,Physical therapist,phone:local number,
1206,2275424,L_61280901100,(02) 8090 1100,Hornsby Dental | Cosmetique Dental,NSW,Hornsby,"Suite 21/14 Edgeworth David Ave, Hornsby NSW 2077, Australia",Others,Others,Medical & Dental,phone:local number,
1207,2275425,L_61412684325,0412 684 325,Cox Academy,NSW,Hornsby,"World of Fitness, 100-102 George St, Hornsby NSW 2077, Australia",Professional Services,Education & Training,Dance school,phone:local number,
1208,2275426,L_61424976679,0424 976 679,Dance like an Egyptian,NSW,Hornsby,"25 Edgeworth David Ave, Hornsby NSW 2077, Australia",Professional Services,Education & Training,Dance school,phone:local number,
1209,2275427,L_61433599667,0433 599 667,Green Room Dance Studios,NSW,Hornsby,"Hornsby 247 Gym, 100 George St, Hornsby NSW 2077, Australia",Professional Services,Education & Training,Dance school,phone:local number,
1210,2314444,L_61297385886,61297385886,Tai Pak Chinese Restaurant,NSW,Chester Hill,141 Waldron Rd Chester Hill NSW 2162,F&B,Dine-in Restaurant,Restaurant,,
1211,2314445,L_61297396977,61297396977,Kingston Food Australia,NSW,Rhodes,16 Leeds Street Rhodes NSW 2138,F&B,Others,Food,,
1212,2314446,L_61297404425,61297404425,Supreme Mixed Business,NSW,Greenacre,100 Waterloo Road Greenacre NSW 2190,F&B,Others,Food,,
1213,2314447,L_61297414850,61297414850,Food Authority,NSW,Newington,6 Avenue of the Americas Newington NSW 2127,F&B,Others,Food,,
1214,2314448,L_61297421311,61297421311,Burger King Restaurants,NSW,Greenacre,9 Roberts Road Greenacre NSW 2190,F&B,Dine-in Restaurant,Restaurant,,
1215,2314451,L_61297432083,61297432083,Westies Kitchen Supplies,NSW,Mortlake,2 Bayard Street Mortlake NSW 2137,F&B,Others,Food,,
1216,2314452,L_61297433025,61297433025,Jewel Food Stores Pty Ltd,NSW,Concord,43 Majors Bay Road Concord NSW 2137,F&B,Others,Food,,
1217,2314453,L_61297433690,61297433690,Talone's Continental Butcher,NSW,Concord,102 Majors Bay Road Concord NSW 2137,F&B,Others,Food,,
1218,2314455,L_61297438278,61297438278,Grahame's Place/Sultan's Choice Foods,NSW,Yagoona,9 Angus Cres Yagoona NSW 2199,F&B,Others,Food,,
1219,2314459,L_61297440419,61297440419,Ca 'D' OR Cafe,NSW,Strathfield,4 The Boulevarde Strathfield NSW 2135,F&B,Dine-in Restaurant,cafe,,
1220,2314460,L_61297442875,61297442875,Strathfield Charcoal Seafood,NSW,Strathfield,10A The Boulevarde Strathfield NSW 2135,F&B,Others,Food,,
1221,2314461,L_61297442916,61297442916,Burwood Gourmet,NSW,Burwood,164A Burwood Road Burwood NSW 2134,F&B,Dine-in Restaurant,Restaurant,,
1222,2314462,L_61297447378,61297447378,Greenstreet Cafe,NSW,Burwood,35A Burwood Road Burwood NSW 2134,F&B,Dine-in Restaurant,cafe,,
1223,2314465,L_61297453000,61297453000,George's Takeaway,NSW,Croydon,Shop 22 The Strand Croydon NSW 2132,F&B,Dine-in Restaurant,Restaurant,,
1224,2314466,L_61297455477,61297455477,Burwood Mega Mart,NSW,Burwood,Shop 1/ 43 George Street Burwood NSW 2134,F&B,Others,Food,,
1225,2314467,L_61297460903,61297460903,Homebush Mart,NSW,Homebush,11 Rochester Street Homebush NSW 2140,F&B,Others,Food,,
1226,2314468,L_61297468317,61297468317,Zodiac Restaurant and Bar,NSW,Strathfield,"4/1 Albert Rd, Strathfield, New South Wales, 2135, Australia",F&B,Others,Food & drink,,
1227,2314470,L_61297472299,61297472299,Dong Po Butchery,NSW,Burwood,183D Burwood Road Burwood NSW 2134,F&B,Others,Food,,
1228,2314471,L_61297474495,61297474495,Howards Quality Meats,NSW,Croydon,13 The Strand Croydon NSW 2132,F&B,Others,Food,,
1229,2275430,L_61481811063,0481 811 063,Nutrition with Tobey,NSW,Hornsby,"22-28 Edgeworth David Ave, Hornsby NSW 2077, Australia",Others,Others,Nutritionist,phone:local number,
1230,2275432,L_61284190819,(02) 8419 0819,Crown Currency Exchange (Westfield - Hornsby),NSW,Hornsby,"Westfield Hornsby, Unit 1000a/236 Pacific Hwy, Hornsby NSW 2077, Australia",Others,Government / Utility Services,Currency exchange service,phone:local number,
1231,2275433,L_61425683911,0425 683 911,Industry Performing Arts,NSW,Hornsby,"Factory 4/65-67 Hunter Ln, Hornsby NSW 2077, Australia",Professional Services,Education & Training,Dance school,phone:local number,
1232,2275435,L_61412314264,0412 314 264,Lyn's Numerology Charts & Tarot Card Readings,NSW,Hornsby,"Level 1/22-28 Edgeworth David Ave, Hornsby NSW 2077, Australia",Others,Others,Psychic,phone:local number,
1233,2275436,L_61411439994,0411 439 994,Social club,NSW,Waitara,"17 Alexandria Parade, Waitara NSW 2077, Australia",Others,Others,Social club,phone:local number,
1234,2314472,L_61297476239,61297476239,East Asian Chinese Takeaway,NSW,Burwood,135 Burwood Road Burwood NSW 2134,F&B,Dine-in Restaurant,Restaurant,,
1235,2314473,L_61297484939,61297484939,Melrina Pty Ltd,NSW,Lidcombe,Lot 3 Birnie Avenue Lidcombe NSW 2141,F&B,Others,Food,,
1236,2314474,L_61297486566,61297486566,Creative Gourmet Pty Ltd,NSW,Silverwater,59-61 Derby Street Silverwater NSW 2128,F&B,Others,Food,,
1237,2314475,L_61297491134,61297491134,Clancy's Food Stores Pty Ltd,NSW,Lidcombe,44 John Street Lidcombe NSW 2141,F&B,Others,Food,,
1238,2314476,L_61297491270,61297491270,Argyros,NSW,Lidcombe,119 Joseph Street Lidcombe NSW 2141,F&B,Dine-in Restaurant,Restaurant,,
1239,2314477,L_61297494239,61297494239,DOOLEYS Lidcombe Catholic Club,NSW,Lidcombe,Church St. (Opp. Railway Station) Lidcombe NSW 2141,F&B,Dine-in Restaurant,Restaurant,,
1240,2314480,L_61297530478,61297530478,Bossley Park General Store & Deli,NSW,Bossley Park,Shop 1/ 57 Mimosa Road Bossley Park NSW 2176,F&B,Others,Food,,
1241,2314481,L_61297541099,61297541099,Kingfisher Restaurant,NSW,Bass Hill,Strickland Street Bass Hill NSW 2197,F&B,Dine-in Restaurant,Restaurant,,
1242,2314482,L_61297553415,61297553415,Lakeside Flavour of India,NSW,Chipping Norton,4/40 Ernest Avenue Chipping Norton NSW 2170,F&B,Dine-in Restaurant,Restaurant,,
1243,2314484,L_61297559409,61297559409,J & J Refreshments,NSW,Fairfield,119 Ware Street Fairfield NSW 2165,F&B,Dine-in Restaurant,Restaurant,,
1244,2314486,L_61297561978,61297561978,Grand Continental Food Company,NSW,Wetherill Park,Unit 1/ 4 Potter Cl Wetherill Park NSW 2164,F&B,Others,Food,,
1245,2314488,L_61297566550,61297566550,Will Seal Pty Ltd,NSW,Wetherill Park,177 Newton Road Wetherill Park NSW 2164,F&B,Others,Food,,
1246,2314493,L_61297588352,61297588352,Atlas Seafoods Australia Pty Ltd,NSW,Belfield,PO Box 139 Belfield NSW 2191,F&B,Others,Food,,
1247,2275455,L_61295861600,(02) 9586 1600,Sydney Paediatrics,NSW,Hurstville,"56A Gloucester Rd, Hurstville NSW 2220, Australia",Others,Others,Pediatrician,phone:local number,
1248,2275456,L_611800177166,01800177166,Living Hope Funerals,NSW,Hurstville,"Suite 254/7-11 The Avenue, Hurstville NSW 2220, Australia",Retail,Home & Furniture,Funeral home,phone:local number,
1249,2275457,L_61424279302,0424 279 302,SB Pest and Technician,NSW,Hurstville,"564-576 Railway Parade, Hurstville NSW 2220, Australia",Others,Government / Utility Services,Pest control service,phone:local number,
1250,2275461,L_61412530417,0412 530 417,Honey Pott Puffs,NSW,Miranda,"5/226 Parraweena Rd, Miranda NSW 2228, Australia",Others,Others,Artist,phone:local number,
1251,2275462,L_61240631511,(02) 4063 1511,Timezone Rouse Hill,NSW,Rouse Hill,"10, 14 Market Ln, Rouse Hill NSW 2155, Australia",Others,Others,Video arcade,phone:local number,
1252,2275464,L_61414684810,0414 684 810,Blue Martini,NSW,Kellyville Ridge,"37 Vinegar Hill Rd, Kellyville Ridge NSW 2155, Australia",Professional Services,Real Estate & Property,Event management company,phone:local number,
1253,2275469,L_61433324289,0433 324 289,IRT Robotics,NSW,Kellyville,"President Rd, Kellyville NSW 2155, Australia",Others,Others,Equipment importer,phone:local number,
1254,2275480,L_61411160170,0411 160 170,Crema D'oro,NSW,Killara,"1A Norfolk St, Killara NSW 2071, Australia",Others,Others,Others,phone:local number,
1255,2275482,L_61291221900,(02) 9122 1900,Marvel Orthodontics,NSW,Gordon,"Ground Floor, 774 Pacific Hwy, Gordon NSW 2072, Australia",Others,Others,Orthodontist,phone:local number,
1256,2275483,L_61404858067,0404 858 067,Richard Ren,NSW,Killara,"5 Prince Rd, Killara NSW 2071, Australia",Others,Others,Piano instructor,phone:local number,
1257,2314494,L_61297589090,61297589090,Sushi Bluefin,NSW,Sydney,420 Burwood Rd Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,,
1258,2314495,L_61297591712,61297591712,B & H Butchery,NSW,Lakemba,68 Haldon Street Lakemba NSW 2195,F&B,Others,Food,,
1259,2314496,L_61297595368,61297595368,Punchbowl Meat Market,NSW,Punchbowl,244 The Boulevarde Punchbowl NSW 2196,F&B,Others,Food,,
1260,2314498,L_61297600001,61297600001,Fayad Convenience Store,NSW,Granville,35 Grimwood Street Granville NSW 2142,F&B,Others,Food,,
1261,2314500,L_61297713935,61297713935,C & D'S Takeaway,NSW,Revesby,64 Beaconsfield Street Revesby NSW 2212,F&B,Dine-in Restaurant,Restaurant,,
1262,2314501,L_61297733238,61297733238,Tarrants Quality Meats,NSW,Padstow,15A Faraday Road Padstow NSW 2211,F&B,Others,Food,,
1263,2314503,L_61297739163,61297739163,Toland's Meats,NSW,Panania,60 Anderson Street Panania NSW 2213,F&B,Others,Food,,
1264,2314506,L_61297867697,61297867697,Shepherd’S Artisan Bakehouse,NSW,Greenacre,22 Hewitt Street 2190 Sydney - Greenacre,F&B,Dine-in Restaurant,Restaurant,,
1265,2314507,L_61297872244,61297872244,Countrywide Australasia Ltd,NSW,Campsie,13 Elizabeth Street Campsie NSW 2194,F&B,Others,Food,,
1266,2314508,L_61297872355,61297872355,Coffee Story,NSW,Campsie,43 North Parade 2194 Sydney - Campsie,F&B,Quick-Service / Takeaway,Quick-Service / Takeaway,,
1267,2314511,L_61297876918,61297876918,Burlington Meats,NSW,Campsie,Shop 10 14-28 Amy Street Campsie NSW 2194,F&B,Others,Food,,
1268,2314513,L_61297893331,61297893331,Mariah Continental Food,NSW,Campsie,182 Brighton Ave Campsie NSW 2194,F&B,Others,Food,,
1269,2314515,L_61297896630,61297896630,Chen JI Restaurant,NSW,Campsie,272 Beamish Street Campsie NSW 2194,F&B,Dine-in Restaurant,Restaurant,,
1270,2314516,L_61297906102,61297906102,Sotood Food,NSW,Punchbowl,Shop 17/ 27 Moxon Road Punchbowl NSW 2196,F&B,Others,Food,,
1271,2314518,L_61297921014,61297921014,Nick's Hot Food Bar,NSW,Revesby,23 Selems Parade Revesby NSW 2212,F&B,Others,Food,,
1272,2314519,L_61297921148,61297921148,Curry Pot,NSW,Revesby,133 The River Road Revesby NSW 2212,F&B,Dine-in Restaurant,Restaurant,,
1273,2314520,L_61297923339,61297923339,Sal's Ozrock Cafe,NSW,Revesby,2 Blamey Street Revesby NSW 2212,F&B,Dine-in Restaurant,cafe,,
1274,2314522,L_61297932950,61297932950,Cafe Reflections,NSW,Bankstown,33 Bankstown Square Bankstown NSW 2200,F&B,Dine-in Restaurant,cafe,,
1275,2275486,L_61488210044,0488 210 044,The Signguru Pty Ltd,NSW,Kings Park,"12 Forge St, Kings Park NSW 2148, Australia",Retail,Others,Sign shop,phone:local number,
1276,2275487,L_61296228886,(02) 9622 8886,Rae’s Graphic Signs,NSW,Kings Park,"172 Sunnyholt Rd, Kings Park NSW 2148, Australia",Retail,Others,Sign shop,phone:local number,
1277,2275492,L_61290296727,(02) 9029 6727,Ian's Inner West Roofing 🏠,NSW,Mascot,"176/635 Gardeners Rd, Mascot NSW 2020, Australia",Others,Others,Roofing contractor,phone:local number,
1278,2275493,L_61452000008,0452 000 008,West Coast Detailing,NSW,Kingsgrove,"6 Commercial Rd, Kingsgrove NSW 2208, Australia",Others,Government / Utility Services,Car detailing service,phone:local number,
1279,2314526,L_61297961326,61297961326,Rawson RD Quality Meats,NSW,Greenacre,120 Rawson Road Greenacre NSW 2190,F&B,Others,Food,,
1280,2314528,L_61297971356,61297971356,Eagle Boys Pizza,NSW,Parramatta,582/586 Parramatta Road Ashfield NSW 2131,F&B,Dine-in Restaurant,Restaurant,,
1281,2314530,L_61297976228,61297976228,Weng Wah Restaurant,NSW,Summer Hill,3 Lackey Street Summer Hill NSW 2130,F&B,Dine-in Restaurant,Restaurant,,
